"data","series","period","type","description","value_type","time","date","value"
"M3","N1132","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","xx",1992,1992-01-01,4172.4
"M3","N1132","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","xx",1992.25,1992-04-01,4144.4
"M3","N1132","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","xx",1992.5,1992-07-01,4238.8
"M3","N1132","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","xx",1992.75,1992-10-01,4213.2
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1980,1980-01-01,3474
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1980.25,1980-04-01,3453.4
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1980.5,1980-07-01,3667.4
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1980.75,1980-10-01,3862.8
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1981,1981-01-01,4115.8
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1981.25,1981-04-01,4353.8
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1981.5,1981-07-01,4354.6
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1981.75,1981-10-01,4399.6
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1982,1982-01-01,4301.6
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1982.25,1982-04-01,4057.4
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1982.5,1982-07-01,3913.2
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1982.75,1982-10-01,3993.2
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1983,1983-01-01,3962.8
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1983.25,1983-04-01,4039
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1983.5,1983-07-01,4106.6
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1983.75,1983-10-01,4137
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1984,1984-01-01,4181.2
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1984.25,1984-04-01,4192.4
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1984.5,1984-07-01,4271.4
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1984.75,1984-10-01,4294.8
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1985,1985-01-01,4425.8
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1985.25,1985-04-01,4648.2
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1985.5,1985-07-01,4831
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1985.75,1985-10-01,4934.6
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1986,1986-01-01,4999
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1986.25,1986-04-01,5073.4
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1986.5,1986-07-01,5072.6
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1986.75,1986-10-01,5167
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1987,1987-01-01,5368.4
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1987.25,1987-04-01,5684.6
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1987.5,1987-07-01,6035.2
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1987.75,1987-10-01,6255.2
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1988,1988-01-01,6336.6
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1988.25,1988-04-01,6539.8
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1988.5,1988-07-01,6770.6
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1988.75,1988-10-01,6911
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1989,1989-01-01,7213
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1989.25,1989-04-01,7238.2
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1989.5,1989-07-01,7264
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1989.75,1989-10-01,7465.2
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1990,1990-01-01,7531.8
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1990.25,1990-04-01,7135.4
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1990.5,1990-07-01,6954.8
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","x",1990.75,1990-10-01,6675.2
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","xx",1991,1991-01-01,6450.6
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","xx",1991.25,1991-04-01,6676.4
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","xx",1991.5,1991-07-01,6648.2
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","xx",1991.75,1991-10-01,6701.4
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","xx",1992,1992-01-01,6580
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","xx",1992.25,1992-04-01,6477.8
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","xx",1992.5,1992-07-01,6515
"M3","N1133","QUARTERLY","MACRO","CANADA-Gross fixed Capital Formation by type of capital goods","xx",1992.75,1992-10-01,6404.4
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1980,1980-01-01,5058
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1980.25,1980-04-01,5118
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1980.5,1980-07-01,5190
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1980.75,1980-10-01,5206
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1981,1981-01-01,5254
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1981.25,1981-04-01,5352
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1981.5,1981-07-01,5398
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1981.75,1981-10-01,5526
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1982,1982-01-01,5502
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1982.25,1982-04-01,5548
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1982.5,1982-07-01,5578
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1982.75,1982-10-01,5762
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1983,1983-01-01,5486
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1983.25,1983-04-01,5298
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1983.5,1983-07-01,5358
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1983.75,1983-10-01,5452
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1984,1984-01-01,5548
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1984.25,1984-04-01,5704
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1984.5,1984-07-01,5822
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1984.75,1984-10-01,5934
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1985,1985-01-01,6054
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1985.25,1985-04-01,6384
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1985.5,1985-07-01,6566
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1985.75,1985-10-01,6548
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1986,1986-01-01,6508
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1986.25,1986-04-01,6364
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1986.5,1986-07-01,6168
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1986.75,1986-10-01,6094
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1987,1987-01-01,6330
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1987.25,1987-04-01,6364
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1987.5,1987-07-01,6480
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1987.75,1987-10-01,6524
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1988,1988-01-01,6446
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1988.25,1988-04-01,6650
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1988.5,1988-07-01,6740
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1988.75,1988-10-01,6786
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1989,1989-01-01,6902
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1989.25,1989-04-01,7014
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1989.5,1989-07-01,7362
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1989.75,1989-10-01,7646
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1990,1990-01-01,8018
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1990.25,1990-04-01,7546
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1990.5,1990-07-01,7692
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1990.75,1990-10-01,7632
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","xx",1991,1991-01-01,7556
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","xx",1991.25,1991-04-01,7900
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","xx",1991.5,1991-07-01,8086
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","xx",1991.75,1991-10-01,8278
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","xx",1992,1992-01-01,8094
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","xx",1992.25,1992-04-01,8098
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","xx",1992.5,1992-07-01,8414
"M3","N1134","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","xx",1992.75,1992-10-01,8400
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1980,1980-01-01,3712.6
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1980.25,1980-04-01,3660.2
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1980.5,1980-07-01,3878
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1980.75,1980-10-01,4028
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1981,1981-01-01,4268.2
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1981.25,1981-04-01,4411
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1981.5,1981-07-01,4298
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1981.75,1981-10-01,4224
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1982,1982-01-01,4064.2
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1982.25,1982-04-01,3747.8
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1982.5,1982-07-01,3548.2
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1982.75,1982-10-01,3633.2
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1983,1983-01-01,3638.6
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1983.25,1983-04-01,3732.6
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1983.5,1983-07-01,3779.2
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1983.75,1983-10-01,3798
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1984,1984-01-01,3791.8
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1984.25,1984-04-01,3765
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1984.5,1984-07-01,3820
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1984.75,1984-10-01,3797
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1985,1985-01-01,3912.4
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1985.25,1985-04-01,4088.8
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1985.5,1985-07-01,4250
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1985.75,1985-10-01,4321.4
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1986,1986-01-01,4428.6
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1986.25,1986-04-01,4461.6
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1986.5,1986-07-01,4422.4
"M3","N1135","QUARTERLY","MACRO","CANADA-Gross Fixed Capital Formation institutional sector(Cnst Prices)","x",1986.75,1986-10-01,4486
