"data","series","period","type","description","value_type","time","date","value"
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1949,1949-01-01,216.6
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1950,1950-01-01,235.3
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1951,1951-01-01,261.6
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1952,1952-01-01,278.8
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1953,1953-01-01,292.7
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1954,1954-01-01,317.4
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1955,1955-01-01,383.6
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1956,1956-01-01,446.2
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1957,1957-01-01,480.4
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1958,1958-01-01,501.7
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1959,1959-01-01,584.7
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1960,1960-01-01,645.8
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1961,1961-01-01,708.8
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1962,1962-01-01,765.9
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1963,1963-01-01,810.8
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1964,1964-01-01,922.9
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1965,1965-01-01,1005.8
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1966,1966-01-01,1093.9
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1967,1967-01-01,1162.2
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1968,1968-01-01,1319.6
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1969,1969-01-01,1508.2
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1970,1970-01-01,1552.2
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1971,1971-01-01,1750
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1972,1972-01-01,1915.9
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1973,1973-01-01,2096.7
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1974,1974-01-01,2173.7
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1975,1975-01-01,2247.8
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1976,1976-01-01,2450
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1977,1977-01-01,2757.3
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1978,1978-01-01,3003.3
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1979,1979-01-01,3370.9
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1980,1980-01-01,3829.8
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1981,1981-01-01,3951.6
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1982,1982-01-01,4511.8
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1983,1983-01-01,4909.2
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1984,1984-01-01,5242.7
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1985,1985-01-01,5962
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","x",1986,1986-01-01,7180.2
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","xx",1987,1987-01-01,7609.3
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","xx",1988,1988-01-01,8279.7
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","xx",1989,1989-01-01,9073.2
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","xx",1990,1990-01-01,9962.2
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","xx",1991,1991-01-01,11583.9
"M3","N0337","YEARLY","FINANCE","Number of shares listed on N.Y. Stock Exchange","xx",1992,1992-01-01,13100.4
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1947,1947-01-01,1120
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1948,1948-01-01,670
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1949,1949-01-01,590
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1950,1950-01-01,710
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1951,1951-01-01,3285
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1952,1952-01-01,7965
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1953,1953-01-01,2205
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1954,1954-01-01,1230
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1955,1955-01-01,4195
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1956,1956-01-01,3440
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1957,1957-01-01,3550
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1958,1958-01-01,2785
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1959,1959-01-01,4705
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1960,1960-01-01,370
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1961,1961-01-01,665
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1962,1962-01-01,1300
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1963,1963-01-01,1660
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1964,1964-01-01,1320
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1965,1965-01-01,2220
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1966,1966-01-01,2660
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1967,1967-01-01,1140
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1968,1968-01-01,3730
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1969,1969-01-01,5595
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1970,1970-01-01,1660
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1971,1971-01-01,630
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1972,1972-01-01,5250
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1973,1973-01-01,6490
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1974,1974-01-01,3635
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1975,1975-01-01,650
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1976,1976-01-01,265
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1977,1977-01-01,2845
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1978,1978-01-01,4340
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1979,1979-01-01,7365
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1980,1980-01-01,8450
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1981,1981-01-01,3180
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1982,1982-01-01,3170
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1983,1983-01-01,3870
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1984,1984-01-01,15930
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1985,1985-01-01,6590
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1986,1986-01-01,4135
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","x",1987,1987-01-01,3885
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","xx",1988,1988-01-01,8580
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","xx",1989,1989-01-01,1325
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","xx",1990,1990-01-01,1630
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","xx",1991,1991-01-01,960
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","xx",1992,1992-01-01,620
"M3","N0338","YEARLY","FINANCE","Borrowings from Federal Reserve banks (all member banks)","xx",1993,1993-01-01,410
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1947,1947-01-01,6786
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1948,1948-01-01,6489
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1949,1949-01-01,6555
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1950,1950-01-01,7155
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1951,1951-01-01,5007
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1952,1952-01-01,1890
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1953,1953-01-01,5256
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1954,1954-01-01,5871
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1955,1955-01-01,3765
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1956,1956-01-01,4392
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1957,1957-01-01,4101
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1958,1958-01-01,4377
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1959,1959-01-01,3195
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1960,1960-01-01,6510
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1961,1961-01-01,5853
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1962,1962-01-01,5436
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1963,1963-01-01,4977
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1964,1964-01-01,4926
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1965,1965-01-01,4440
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1966,1966-01-01,3921
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1967,1967-01-01,4941
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1968,1968-01-01,3540
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1969,1969-01-01,2001
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1970,1970-01-01,4248
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1971,1971-01-01,4668
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1972,1972-01-01,2202
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1973,1973-01-01,1518
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1974,1974-01-01,3534
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1975,1975-01-01,4944
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1976,1976-01-01,5160
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1977,1977-01-01,3363
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1978,1978-01-01,2592
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1979,1979-01-01,1407
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1980,1980-01-01,981
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1981,1981-01-01,3993
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1982,1982-01-01,4659
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1983,1983-01-01,3867
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1984,1984-01-01,5319
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1985,1985-01-01,5154
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1986,1986-01-01,7038
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","x",1987,1987-01-01,6759
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","xx",1988,1988-01-01,6225
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","xx",1989,1989-01-01,6531
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","xx",1990,1990-01-01,8586
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","xx",1991,1991-01-01,6864
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","xx",1992,1992-01-01,7596
"M3","N0339","YEARLY","FINANCE","Free Reserves at all member banks of Federal Reserve System","xx",1993,1993-01-01,7443
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1947,1947-01-01,760
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1948,1948-01-01,925
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1949,1949-01-01,1000
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1950,1950-01-01,1035
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1951,1951-01-01,1280
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1952,1952-01-01,1500
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1953,1953-01-01,1585
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1954,1954-01-01,1525
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1955,1955-01-01,1580
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1956,1956-01-01,1885
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1957,1957-01-01,2100
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1958,1958-01-01,1915
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1959,1959-01-01,2240
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1960,1960-01-01,2410
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1961,1961-01-01,2250
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1962,1962-01-01,2250
"M3","N0340","YEARLY","FINANCE","Prime rate charged by banks on short-term business loans","x",1963,1963-01-01,2250
